Id,SalePrice
1497,174741.813563306
1498,126307.713885572
1499,226077.652412495
1500,220654.500092139
1501,171493.727902466
1502,130483.148170933
1503,184530.147366463
1504,172150.523106219
1505,193266.47175845
1506,172150.523106219
1507,191183.62245208
1508,207233.933417993
1509,172150.523106219
1510,175036.432030522
1511,136763.750818606
1512,99135.4168285988
1513,139090.261448267
1514,172150.523106219
1515,172150.523106219
1516,154319.577781148
1517,171482.2500968
1518,218437.437886896
1519,164437.41524024
1520,172150.523106219
1521,151957.054925516
1522,173303.916605772
1523,249574.72673789
1524,226248.377677424
1525,172426.029467816
1526,120652.507165811
1527,172150.523106219
1528,124008.214091814
1529,202375.52092718
1530,208633.20456089
1531,240281.560026865
1532,172150.523106219
1533,220391.912756223
1534,210038.235062953
1535,215973.893320696
1536,172150.523106219
1537,159887.917359072
1538,110196.874241309
1539,116523.137261225
1540,214568.530755673
1541,173908.268909473
1542,150113.006052801
1543,154094.898494353
1544,165599.574013702
1545,172150.523106219
1546,174605.182211814
1547,167582.697144767
1548,172150.523106219
1549,197263.568734619
1550,183201.781357861
1551,172150.523106219
1552,191307.355573489
1553,172150.523106219
1554,179589.563195497
1555,120527.956086766
1556,134642.825189491
1557,172150.523106219
1558,172150.523106219
1559,172351.236809289
1560,157566.736400405
1561,172150.523106219
1562,191212.311790488
1563,138008.078479422
1564,255824.114859269
1565,213953.776869491
1566,105990.182734007
1567,127995.976422348
1568,168179.318682366
1569,172150.523106219
1570,145848.96739817
1571,181792.09852821
1572,184889.097562239
1573,185915.343305617
1574,146148.206330207
1575,172150.523106219
1576,229289.40847138
1577,175454.01110019
1578,237029.894603567
1579,193038.261828565
1580,172550.579841362
1581,161112.025974565
1582,163854.973665223
1583,172150.523106219
1584,178279.853852336
1585,172150.523106219
1586,210419.313477537
1587,146531.240051994
1588,172150.523106219
1589,200019.602485745
1590,172150.523106219
1591,135157.897043864
1592,172150.523106219
1593,172150.523106219
1594,150309.465363167
1595,161988.152879854
1596,172150.523106219
1597,133560.76486274
1598,172150.523106219
1599,183175.552305376
1600,172150.523106219
1601,168206.319687407
1602,76255.5797789141
1603,96451.5919585228
1604,172150.523106219
1605,134136.344120107
1606,172150.523106219
1607,186754.183872628
1608,167303.903212014
1609,172150.523106219
1610,172150.523106219
1611,157230.36153014
1612,172150.523106219
1613,167010.205968783
1614,149492.30197226
1615,193880.36435779
1616,128042.381903739
1617,205592.826316547
1618,191431.297284567
1619,172150.523106219
1620,216553.399588802
1621,172150.523106219
1622,257736.627594552
1623,113178.832843957
1624,262275.747254345
1625,189638.653463189
1626,169044.026263757
1627,168934.401743111
1628,210732.196479228
1629,172150.523106219
1630,187505.653254116
1631,210017.145692601
1632,212807.883373747
1633,213189.583181077
1634,135326.971593271
1635,238608.613284356
1636,163004.910569395
1637,204294.535132306
1638,172150.523106219
1639,224025.721711867
1640,163205.43073864
1641,186833.261802633
1642,172150.523106219
1643,177619.970284032
1644,172150.523106219
1645,172150.523106219
1646,190213.331222676
1647,248643.604955888
1648,161100.803013431
1649,197194.892738012
1650,176894.531039366
1651,240497.401161195
1652,172150.523106219
1653,138201.275621533
1654,231207.690815596
1655,152928.723842702
1656,152428.409388965
1657,163742.689991509
1658,169786.553260157
1659,223725.943038478
1660,188108.174434016
1661,181235.716304162
1662,188451.342745228
1663,157937.840759215
1664,161520.378690218
1665,215344.995495839
1666,168990.910044866
1667,176872.014494689
1668,111838.840464418
1669,172150.523106219
1670,181095.337051631
1671,165313.70659309
1672,143454.643029103
1673,114855.909821093
1674,140639.35488476
1675,207059.789656099
1676,172150.523106219
1677,164943.291237312
1678,132620.751204021
1679,175542.339241345
1680,152593.425216525
1681,179010.180679906
1682,135333.122702
1683,167145.655602606
1684,159102.095339353
1685,147229.088982681
1686,183654.276400133
1687,172150.523106219
1688,172150.523106219
1689,130786.246417422
1690,172150.523106219
1691,172150.523106219
1692,172150.523106219
1693,172150.523106219
1694,226827.773604098
1695,259893.748771228
1696,154790.196968554
1697,150884.449974899
1698,172150.523106219
1699,249763.1476182
1700,191887.774938679
1701,172150.523106219
1702,243815.332538461
1703,149287.306943146
1704,222598.732709435
1705,174709.28411139
1706,191087.1334449
1707,166890.033495705
1708,148277.498962918
1709,228518.000205892
1710,142631.460698159
1711,172150.523106219
1712,138778.700281424
1713,150197.349913313
1714,172649.360785025
1715,172150.523106219
1716,170523.532081902
1717,143932.785510573
1718,189428.389736621
1719,191680.148177636
1720,172150.523106219
1721,143899.699852343
1722,145813.447176929
1723,253368.506465017
1724,188780.510967189
1725,172150.523106219
1726,179381.777574831
1727,172150.523106219
1728,100338.103181273
1729,163554.285087607
1730,144429.750232138
1731,172150.523106219
1732,172150.523106219
1733,203947.868295809
1734,169311.961712187
1735,142000.524327036
1736,219332.901706977
1737,180373.739067097
1738,198594.648127306
1739,173665.351395145
1740,188854.627955818
1741,162829.899284548
1742,229006.352486713
1743,141795.797384851
1744,191212.344186422
1745,228972.044749359
1746,187446.471119796
1747,154805.190415855
1748,177628.004858753
1749,204269.853381005
1750,130765.655557639
1751,161058.052458305
1752,121077.154335593
1753,146332.865284265
1754,159513.056584788
1755,128050.700040507
1756,216264.957265331
1757,197501.410300861
1758,231176.575453706
1759,157979.173761023
1760,154135.161347512
1761,172150.523106219
1762,243826.402537544
1763,145811.29315609
1764,193613.044695492
1765,172150.523106219
1766,118522.249454958
1767,204791.323299817
1768,128776.198717627
1769,226277.877549353
1770,120463.011376816
1771,134363.046812
1772,178783.980124826
1773,172150.523106219
1774,253592.49975385
1775,162015.582930447
1776,188164.321551205
1777,172150.523106219
1778,157670.245224369
1779,169357.907220023
1780,172150.523106219
1781,180710.026782031
1782,171078.982747913
1783,142449.543415309
1784,138431.57160669
1785,168370.406190716
1786,170752.320546254
1787,138137.915148133
1788,128975.866528072
1789,288213.158505339
1790,158918.82609531
1791,192057.861039778
1792,172150.523106219
1793,168732.266876758
1794,181619.739404752
1795,190353.900183728
1796,172150.523106219
1797,129457.984736787
1798,98204.4705034981
1799,139517.574635272
1800,198552.379544274
1801,177507.958212811
1802,218268.284233474
1803,172150.523106219
1804,193769.988441331
1805,166592.502512872
1806,172150.523106219
1807,166646.125870408
1808,98206.2834677212
1809,172150.523106219
1810,123660.8441777
1811,192151.761023453
1812,172150.523106219
1813,172150.523106219
1814,168355.187407238
1815,162989.232577713
1816,129241.774004407
1817,172150.523106219
1818,123650.880417267
1819,143290.722843379
1820,169763.534672344
1821,176349.622221506
1822,258748.12513257
1823,176040.002321695
1824,200121.380337005
1825,153650.097501303
1826,227676.879080589
1827,187895.840753708
1828,261055.158216778
1829,166348.081563997
1830,161071.985415976
1831,228775.319920643
1832,172150.523106219
1833,182503.352638084
1834,129506.278249552
1835,143717.01283383
1836,102012.838873547
1837,258282.011151769
1838,200860.460723727
1839,220519.243455962
1840,92081.9714019478
1841,175704.523706322
1842,132543.453346999
1843,172150.523106219
1844,243312.984109086
1845,172150.523106219
1846,185525.30178087
1847,225087.084250302
1848,257857.384715901
1849,172150.523106219
1850,84753.1109596316
1851,227077.616294969
1852,172150.523106219
1853,166013.045911119
1854,179601.531436917
1855,214474.99679232
1856,172150.523106219
1857,92977.9937622906
1858,203388.96644328
1859,169591.741626312
1860,187125.132647202
1861,172150.523106219
1862,151866.509910881
1863,172150.523106219
1864,183185.327734854
1865,130383.128839003
1866,191771.729479753
1867,172150.523106219
1868,84180.0711010518
1869,172150.523106219
1870,225837.348008998
1871,159848.031452105
1872,156293.771205237
1873,158332.347802856
1874,123922.767501541
1875,172150.523106219
1876,172150.523106219
1877,201512.003254072
1878,161518.237181023
1879,152645.052832925
1880,156152.476110347
1881,251359.490480671
1882,177849.834711046
1883,172150.523106219
1884,134898.925236763
1885,186374.262553015
1886,172150.523106219
1887,164391.785068382
1888,119089.516732151
1889,172150.523106219
1890,172150.523106219
1891,74969.3906275535
1892,172150.523106219
1893,185896.605996021
1894,212258.132186648
1895,172150.523106219
1896,125823.782691923
1897,213064.346613584
1898,172150.523106219
1899,172151.528795834
1900,100713.691567103
1901,172150.523106219
1902,217920.230493209
1903,172150.523106219
1904,184346.953822567
1905,160484.742140596
1906,152895.385704591
1907,163440.648073025
1908,150955.351912302
1909,169569.090240523
1910,191336.178658169
1911,176160.829221422
1912,212807.727889095
1913,198399.80322081
1914,109212.883878684
1915,119835.637336512
1916,147157.638374086
1917,150390.141881804
1918,184125.267017975
1919,167231.824075106
1920,194410.801064831
1921,134222.658357319
1922,151532.951800194
1923,193648.795125492
1924,134131.204249934
1925,172150.523106219
1926,129259.64322805
1927,159904.793996268
1928,179842.950282189
1929,103449.692164402
1930,258466.461433008
1931,186634.226995172
1932,172150.523106219
1933,203658.971669184
1934,125025.339350324
1935,161908.978406216
1936,138737.698424876
1937,209301.616001784
1938,104755.48771017
1939,212603.130142493
1940,130224.946883666
1941,107848.852117487
1942,142253.286100885
1943,174132.088743759
1944,172150.523106219
1945,155278.273384205
1946,174586.979551414
1947,200371.647672934
1948,127903.854866226
1949,172150.523106219
1950,121554.381084616
1951,195105.826127319
1952,274844.951616013
1953,179564.736393757
1954,142274.936834299
1955,149108.988526835
1956,220323.007482676
1957,201567.877532587
1958,193046.210181122
1959,162957.998573266
1960,124788.904993586
1961,200765.703531446
1962,187180.905127969
1963,164143.698113494
1964,172150.523106219
1965,122705.790986204
1966,62762.0596712553
1967,149273.98067424
1968,197831.575357345
1969,189263.127891669
1970,172150.523106219
1971,167373.717582463
1972,172150.523106219
1973,234122.538254384
1974,122324.134888891
1975,181312.904322095
1976,130513.333523977
1977,172150.523106219
1978,172150.523106219
1979,117224.773993689
1980,172150.523106219
1981,179312.049512109
1982,122728.995980067
1983,201525.183071596
1984,186038.771487921
1985,127826.288397659
1986,213828.198069349
1987,140240.704467116
1988,175808.358498799
1989,185492.270082846
1990,167117.461033982
1991,138544.137133228
1992,137108.876064769
1993,131023.637088039
1994,135431.473161967
1995,175966.169004372
1996,236468.316381873
1997,176622.100483272
1998,218054.097916576
1999,172150.523106219
2000,139597.829062572
2001,236158.035516436
2002,217030.878191076
2003,265571.465645392
2004,118972.853165712
2005,161826.414351885
2006,247770.645139587
2007,172150.523106219
2008,179483.176571268
2009,175373.852823435
2010,172150.523106219
2011,172150.523106219
2012,172150.523106219
2013,94006.3974057282
2014,210609.066939857
2015,185373.284836754
2016,226949.037793612
2017,146087.055886676
2018,159635.989662851
2019,192064.391226281
2020,172150.523106219
2021,126712.018600611
2022,134785.364003099
2023,203971.505309829
2024,221685.861858937
2025,262964.487253525
2026,201140.638181677
2027,185412.900066419
2028,137865.377714211
2029,152956.528107938
2030,125989.694990963
2031,143533.344645403
2032,219712.158317825
2033,288905.556141692
2034,172150.523106219
2035,190400.098298305
2036,152919.40075205
2037,161573.611218116
2038,148627.244209208
2039,116533.007400178
2040,139170.617829564
2041,96919.8300109904
2042,206471.365264539
2043,191044.720963025
2044,167616.964432873
2045,181625.359644887
2046,163837.271961925
2047,172150.523106219
2048,172150.523106219
2049,161573.964554619
2050,103598.217948871
2051,172150.523106219
2052,133269.872314412
2053,232665.22778762
2054,220084.663918211
2055,226573.437705409
2056,209163.442645171
2057,144688.005366334
2058,163057.70073168
2059,161058.011145688
2060,195365.962300235
2061,186684.793202607
2062,172150.523106219
2063,172150.523106219
2064,136002.398624665
2065,184554.940656991
2066,165815.576978664
2067,225434.555475042
2068,205284.526823055
2069,124900.353986586
2070,172150.523106219
2071,177363.045163473
2072,172150.523106219
2073,144429.654401632
2074,172150.523106219
2075,172150.523106219
2076,172150.523106219
2077,185380.199488075
2078,151374.223456551
2079,145087.347856708
2080,210111.54177512
2081,170353.724273768
2082,196526.907714092
2083,172150.523106219
2084,264150.036726491
2085,216451.288399069
2086,205521.27818631
2087,179953.218761229
2088,157943.753086083
2089,177413.241261333
2090,235335.044916968
2091,154410.800860586
2092,172150.523106219
2093,139427.918186751
2094,194959.806011093
2095,146160.500706124
2096,146733.461838619
2097,172150.523106219
2098,167943.061486473
2099,141742.621526468
2100,191931.67376334
2101,144475.293925198
2102,205611.227601973
2103,219445.056759138
2104,172150.523106219
2105,172150.523106219
2106,241055.335993291
2107,172150.523106219
2108,172150.523106219
2109,172150.523106219
2110,203449.637846757
2111,124939.515318082
2112,159942.924360531
2113,172150.523106219
2114,147279.864135144
2115,218114.028360396
2116,143552.615797167
2117,172150.523106219
2118,161169.644270572
2119,147788.949316717
2120,188325.608046156
2121,136942.01887438
2122,133337.309208471
2123,139159.827532763
2124,204249.642558699
2125,197367.496156355
2126,308016.680107513
2127,93557.8845719367
2128,195446.729946544
2129,172150.523106219
2130,207393.419077609
2131,172150.523106219
2132,164641.297014112
2133,247940.286663413
2134,192764.724280555
2135,195776.911410771
2136,218262.346626691
2137,158896.891175653
2138,159797.587643856
2139,206487.969244144
2140,155364.636746837
2141,220039.572749486
2142,172150.523106219
2143,188052.708527591
2144,188042.718083716
2145,209266.88013636
2146,150337.668916397
2147,183639.054496559
2148,228383.072049734
2149,172150.523106219
2150,210097.761651973
2151,172150.523106219
2152,177100.885663339
2153,175948.019515083
2154,172150.523106219
2155,148500.651990038
2156,183134.023542297
2157,193556.964070625
2158,172150.523106219
2159,172150.523106219
2160,126566.807683685
2161,138944.89630939
2162,172150.523106219
2163,152079.311280042
2164,172150.523106219
2165,172956.178745968
2166,172150.523106219
2167,170717.884678038
2168,156914.398063956
2169,207554.954539894
2170,216905.431442056
2171,173780.347595451
2172,215041.49347144
2173,208231.611320461
2174,114812.930617237
2175,160373.41949166
2176,130540.241874178
2177,201749.968062121
2178,148772.054048876
2179,186020.511201301
2180,163027.559092933
2181,172150.523106219
2182,146396.015117894
2183,172150.523106219
2184,201823.593872896
2185,184193.814839133
2186,92690.296095191
2187,223205.935676752
2188,166278.003845236
2189,171394.349450338
2190,190127.713453623
2191,188693.831409763
2192,169113.524767375
2193,146796.06772502
2194,172150.523106219
2195,157444.321301844
2196,200885.609949744
2197,150765.247253252
2198,159571.23370779
2199,205649.573805792
2200,172150.523106219
2201,190361.860369865
2202,146615.376247548
2203,178226.638929489
2204,186374.041336496
2205,141997.920582813
2206,172150.523106219
2207,189608.097911212
2208,155689.449584039
2209,150109.293294784
2210,132930.132765803
2211,172150.523106219
2212,239189.523773555
2213,189308.589181158
2214,160140.694470435
2215,211618.675750437
2216,163702.656210038
2217,177998.446606178
2218,191625.60322802
2219,172150.523106219
2220,112608.311711072
2221,144704.049593172
2222,194567.573871616
2223,153439.596609429
2224,216733.411217191
2225,133866.416488026
2226,189822.671624251
2227,213430.862623508
2228,103813.13513552
2229,167141.572490759
2230,197837.568729837
2231,232259.953886526
2232,126307.098853755
2233,172150.523106219
2234,202783.611409331
2235,161727.016620918
2236,167417.928281785
2237,172150.523106219
2238,151478.869570236
2239,136709.460724078
2240,189469.675010735
2241,129510.723262178
2242,208327.50645924
2243,172150.523106219
2244,125452.222866678
2245,172150.523106219
2246,141100.71340235
2247,207123.954731299
2248,172150.523106219
2249,198947.917701942
2250,209957.099416944
2251,153096.515345338
2252,172150.523106219
2253,131488.513421227
2254,235115.386458651
2255,85465.6098808844
2256,214706.426761371
2257,210072.441666095
2258,192354.25288975
2259,171106.346976415
2260,172150.523106219
2261,173136.360464787
2262,237851.84108248
2263,214375.879595483
2264,172150.523106219
2265,153600.36068896
2266,191915.128966331
2267,194452.641368938
2268,171744.094997877
2269,166433.333391939
2270,172150.523106219
2271,157576.112353447
2272,174998.421860157
2273,150043.026309256
2274,172150.523106219
2275,174003.474619781
2276,196065.026165712
2277,130377.534170136
2278,181741.746119224
2279,172150.523106219
2280,175400.738502295
2281,156731.894088259
2282,142549.847172176
2283,271366.457720376
2284,285166.079374833
2285,181385.817668541
2286,98351.7428259803
2287,148009.823399619
2288,172150.523106219
2289,180218.517653074
2290,172150.523106219
2291,177974.978326897
2292,275774.709430607
2293,207338.25921014
2294,172150.523106219
2295,172150.523106219
2296,117542.68414151
2297,151087.404849002
2298,112696.284132416
2299,181538.902788543
2300,148382.794998097
2301,160954.561395159
2302,138041.826288778
2303,260756.837728688
2304,223288.984136346
2305,199442.255038353
2306,192539.318550324
2307,207199.786820895
2308,172150.523106219
2309,179793.024369841
2310,132434.562679736
2311,223153.383999667
2312,207895.145974268
2313,214950.995042819
2314,202768.413225801
2315,136358.501560995
2316,185851.01803583
2317,137547.066065806
2318,210845.754974689
2319,170752.791435547
2320,126749.048991868
2321,164508.981352941
2322,102336.354470859
2323,142780.292135625
2324,139984.246358936
2325,176052.200821129
2326,172150.523106219
2327,234431.441297856
2328,201698.960581658
2329,172150.523106219
2330,214124.83952043
2331,140882.882073027
2332,170837.284418419
2333,172321.189305663
2334,192730.050727165
2335,108947.790109085
2336,207099.866636053
2337,111427.254221272
2338,157626.354986221
2339,119245.807043947
2340,303449.580291569
2341,190528.212374023
2342,172150.523106219
2343,183448.00154504
2344,172150.523106219
2345,185032.870156197
2346,207821.642641677
2347,207638.184487585
2348,144673.440938296
2349,161313.856075783
2350,150778.41783413
2351,196936.536417946
2352,137649.187644274
2353,172150.523106219
2354,174404.610809798
2355,176725.197196227
2356,172150.523106219
2357,141484.012052785
2358,218577.247380079
2359,172150.523106219
2360,165820.622979369
2361,140086.986869045
2362,172150.523106219
2363,184312.928906521
2364,172150.523106219
2365,141197.689363039
2366,177438.200809151
2367,171257.817865052
2368,172150.523106219
2369,126148.246605443
2370,137564.258685546
2371,168338.731333198
2372,199469.195912408
2373,128789.219954378
2374,147168.835489632
2375,134532.469676281
2376,199461.944243481
2377,224469.632773248
2378,172150.523106219
2379,89885.9521602239
2380,172150.523106219
2381,169503.636400583
2382,172150.523106219
2383,172150.523106219
2384,172150.523106219
2385,172150.523106219
2386,227749.080751096
2387,118567.250174829
2388,182980.657190654
2389,154124.924244373
2390,141652.882759767
2391,102359.146991747
2392,213622.267400161
2393,164289.627388092
2394,155477.830760797
2395,136837.981729658
2396,210325.141145039
2397,172150.523106219
2398,169551.175242433
2399,211395.188637232
2400,187009.157083554
2401,183607.402734381
2402,170366.599821001
2403,161586.214324767
2404,176750.770751932
2405,172150.523106219
2406,170837.410708158
2407,138342.080375389
2408,172150.523106219
2409,217653.158380429
2410,161648.373369217
2411,158920.591083138
2412,183035.193136197
2413,108805.766632655
2414,160211.443909536
2415,195936.584335874
2416,171607.871723997
2417,172150.523106219
2418,172150.523106219
2419,246147.256836877
2420,197067.712028133
2421,122532.749363307
2422,142644.714964997
2423,175314.978190446
2424,172150.523106219
2425,142379.613826657
2426,178814.812576968
2427,172150.523106219
2428,178156.122958952
2429,141301.690149467
2430,204047.405567828
2431,182898.67160993
2432,88769.7438035214
2433,152641.099318678
2434,172150.523106219
2435,157292.191324316
2436,197158.828362237
2437,126510.736396218
2438,172150.523106219
2439,162793.46982194
2440,116981.825540628
2441,130843.940355996
2442,146521.310026218
2443,178725.68811197
2444,130004.308035177
2445,156590.212292784
2446,223379.765555731
2447,158266.909880762
2448,207687.616100978
2449,132872.370182467
2450,125908.858040691
2451,201019.534543896
2452,219772.354275121
2453,223020.199545844
2454,171944.667333094
2455,129554.518334037
2456,117792.722555839
2457,121542.71903532
2458,129699.714677158
2459,162394.613447656
2460,208483.610887732
2461,146931.940204525
2462,215297.018633428
2463,128344.709682704
2464,164572.61458657
2465,157896.142492885
2466,59315.1578303843
2467,172150.523106219
2468,133477.373526935
2469,124435.091715055
2470,190351.643680295
2471,163726.145860137
2472,212017.809167493
2473,172150.523106219
2474,120612.192185321
2475,148474.140004763
2476,179909.442312953
2477,206672.084384556
2478,172269.403837551
2479,183769.040002394
2480,192469.725271309
2481,152449.610188969
2482,210364.978898396
2483,173611.920774622
2484,172150.523106219
2485,221229.435128317
2486,199665.926561222
2487,172150.523106219
2488,160153.337897791
2489,176255.0636853
2490,183910.906089286
2491,212227.515299286
2492,174663.48120311
2493,261483.110679756
2494,181604.820318084
2495,126719.103085428
2496,168228.192197061
2497,172150.523106219
2498,183065.672806739
2499,137325.716189577
2500,126514.98823838
2501,123131.878138434
2502,186912.063177322
2503,172150.523106219
2504,174467.611245147
2505,231181.746012957
2506,172010.690414886
2507,217741.747590995
2508,175977.544822489
2509,184645.149392086
2510,197099.655320837
2511,192881.073403594
2512,208272.481852403
2513,172150.523106219
2514,165246.728284465
2515,164701.692398818
2516,165436.090577539
2517,155078.197524475
2518,243301.111756097
2519,172150.523106219
2520,149476.081377474
2521,191282.406102244
2522,197627.511047026
2523,169111.547938263
2524,244406.953108982
2525,165704.974208464
2526,179342.830653101
2527,229008.857688832
2528,176064.895312482
2529,172150.523106219
2530,158190.363302542
2531,146640.312569904
2532,213624.987597321
2533,172150.523106219
2534,191672.298649362
2535,204443.496329098
2536,172150.523106219
2537,189214.757319486
2538,141411.545735593
2539,172150.523106219
2540,147564.245408506
2541,151276.470622995
2542,172150.523106219
2543,172150.523106219
2544,190294.110827187
2545,189911.496266706
2546,173027.867275624
2547,193171.228479066
2548,169627.035668495
2549,172568.750122913
2550,179619.337844378
2551,93151.9373180848
2552,171287.11302559
2553,142242.054101317
2554,172663.097507007
2555,180556.975311046
2556,103067.437635731
2557,168733.103419018
2558,172150.523106219
2559,166709.089073942
2560,124837.210282918
2561,191161.827825002
2562,172150.523106219
2563,172150.523106219
2564,198692.30213321
2565,122731.960448946
2566,125502.12807656
2567,172150.523106219
2568,172150.523106219
2569,214306.522589681
2570,174042.512496949
2571,172150.523106219
2572,133511.895701952
2573,143541.423069244
2574,209425.533726331
2575,172150.523106219
2576,158151.964490037
2577,124843.463797367
2578,218314.201335866
2579,180173.775425796
2580,172150.523106219
2581,190655.184737311
2582,206451.897718982
2583,175329.026199804
2584,157981.735268398
2585,172592.111130971
2586,147447.824243395
2587,151640.86156731
2588,164208.505700993
2589,162965.427133821
2590,182955.005855523
2591,160316.58133913
2592,172150.523106219
2593,185166.12120185
2594,205728.909839715
2595,140261.878179574
2596,188879.785067581
2597,154505.12550009
2598,162915.853461582
2599,186921.906328035
2600,143671.91886056
2601,213069.630985657
2602,146135.879991449
2603,166702.7497716
2604,186751.811633053
2605,158316.649191635
2606,162067.163139144
2607,172150.523106219
2608,172150.523106219
2609,172150.523106219
2610,260594.775841992
2611,187626.088723371
2612,172150.523106219
2613,179477.682231215
2614,165335.285105402
2615,182300.350782537
2616,159181.169596178
2617,126000.483646175
2618,151011.003107262
2619,171477.84433908
2620,172150.523106219
2621,148021.099909966
2622,172150.523106219
2623,171061.963033326
2624,219209.427335319
2625,212953.862003059
2626,140875.622313281
2627,172150.523106219
2628,96100.8305765064
2629,202140.859737799
2630,172150.523106219
2631,166815.879320276
2632,220805.2865098
2633,172150.523106219
2634,172150.523106219
2635,141742.750901559
2636,153431.777314394
2637,128108.731533904
2638,156026.597265056
2639,181008.579970905
2640,164315.063628734
2641,178874.629379892
2642,164562.793155308
2643,183307.918229865
2644,159249.731830482
2645,172150.523106219
2646,124180.555332018
2647,219008.80792033
2648,174960.035859215
2649,195442.936447183
2650,172150.523106219
2651,168718.598358195
2652,186171.046200719
2653,170446.23955609
2654,210980.198365335
2655,140920.202493265
2656,154374.302345044
2657,197487.218763885
2658,225562.603465542
2659,212717.63580136
2660,178244.888264771
2661,183384.717554349
2662,195827.837426432
2663,148163.709151121
2664,229923.2610894
2665,193385.175670957
2666,145495.846772509
2667,172150.523106219
2668,158123.333295021
2669,202623.734414254
2670,139010.525511125
2671,111616.135770409
2672,145180.086792735
2673,179516.281442625
2674,147783.331558657
2675,126858.905870705
2676,163694.383240067
2677,196004.924249254
2678,185649.028666575
2679,246357.873046082
2680,180680.747530367
2681,148516.588922922
2682,200777.698791482
2683,148506.205022728
2684,172150.523106219
2685,172150.523106219
2686,173659.381946693
2687,172150.523106219
2688,208915.160501071
2689,165521.94850599
2690,141087.682559902
2691,146178.095380155
2692,172150.523106219
2693,126489.020065043
2694,172150.523106219
2695,187427.776863548
2696,165181.506362354
2697,247102.91657899
2698,159757.849100269
2699,164827.064264452
2700,230714.53610035
2701,156786.260080116
2702,133827.554076796
2703,138351.923674264
2704,221595.117006025
2705,203220.686694306
2706,218798.060386313
2707,137341.932162773
2708,172150.523106219
2709,172150.523106219
2710,167212.177023404
2711,242800.882852947
2712,172150.523106219
2713,203309.270314004
2714,184766.047178914
2715,172150.523106219
2716,192017.39239437
2717,109439.041442204
2718,181889.351339187
2719,150016.834024781
2720,182681.443868761
2721,172150.523106219
2722,149372.433739595
2723,172150.523106219
2724,189685.67618861
2725,154033.570339482
2726,172150.523106219
2727,235464.758121374
2728,333078.398812972
2729,154069.175441261
2730,225040.273557781
2731,174680.362158568
2732,253192.079931977
2733,179164.083224666
2734,206542.056621918
2735,154350.744989069
2736,147701.608266265
2737,163175.100796961
2738,158821.942957059
2739,154075.149193157
2740,188545.264058629
2741,172150.523106219
2742,162693.808902542
2743,142023.622214643
2744,111430.5906678
2745,181683.747323053
2746,199217.842726845
2747,190528.813993958
2748,190361.129008726
2749,208881.900527362
2750,150088.912884709
2751,182459.482376935
2752,106596.220114261
2753,200058.411476619
2754,132561.368367948
2755,158157.190110867
2756,246376.320982696
2757,171698.571549473
2758,143481.466024403
2759,169647.276859791
2760,172150.523106219
2761,172150.523106219
2762,172325.314031957
2763,120940.225961454
2764,163778.485985388
2765,167826.456956276
2766,161807.868560401
2767,249669.305759581
2768,160083.234687595
2769,199691.73065518
2770,175844.969539895
2771,182498.567348709
2772,176283.852318195
2773,185625.324919542
2774,172150.523106219
2775,131591.705683224
2776,172150.523106219
2777,191637.732632283
2778,185518.21969027
2779,145131.163427889
2780,172150.523106219
2781,178999.021185502
2782,172150.523106219
2783,166627.960485812
2784,177005.367659885
2785,172150.523106219
2786,196779.098829977
2787,172150.523106219
2788,187281.735578637
2789,237802.296895655
2790,191321.414575693
2791,137756.971732822
2792,155417.857228101
2793,192502.324342819
2794,172150.523106219
2795,121704.967479278
2796,250355.397308424
2797,122432.28181818
2798,190078.687242222
2799,191314.970329527
2800,201725.177933058
2801,172150.523106219
2802,172150.523106219
2803,172150.523106219
2804,196633.723926718
2805,144233.996569075
2806,172150.523106219
2807,213347.442798109
2808,162543.312815092
2809,131144.485474156
2810,127457.941366815
2811,146265.641380825
2812,223539.615117657
2813,205761.672412513
2814,186425.045455279
2815,282358.256565872
2816,161778.934944903
2817,237225.228559691
2818,155354.439398502
2819,149003.18178398
2820,279574.538460077
2821,148748.767152916
2822,171947.289875902
2823,151955.203064761
2824,206314.533582292
2825,172150.523106219
2826,123617.75406352
2827,112559.887603541
2828,158433.087517556
2829,126171.653659759
2830,208459.848055698
2831,178534.772980409
2832,155972.952812501
2833,145809.292443082
2834,181580.134975908
2835,157092.83597933
2836,211695.337954484
2837,172150.523106219
2838,173080.666652834
2839,172150.523106219
2840,172150.523106219
2841,128242.853619447
2842,187665.726504268
2843,189401.394276243
2844,206049.165215735
2845,115333.316692026
2846,172150.523106219
2847,203479.202745753
2848,172150.523106219
2849,117716.324568978
2850,194460.175412209
2851,145483.773164753
2852,125980.009741968
2853,197785.396624855
2854,177182.491222588
2855,172150.523106219
2856,303382.131205498
2857,172150.523106219
2858,248858.499387477
2859,151129.290889746
2860,140969.178800728
2861,167946.181161694
2862,174455.61721925
2863,172150.523106219
2864,181951.955888917
2865,238567.519999475
2866,194432.728190511
2867,148603.203530989
2868,183998.065685025
2869,172150.523106219
2870,121417.582584626
2871,160162.636144601
2872,172150.523106219
2873,150062.630503801
2874,133779.488506736
2875,172150.523106219
2876,172150.523106219
2877,149447.903983127
2878,170822.954021702
2879,162812.588273412
2880,218550.498287942
2881,116276.287738875
2882,146153.353364482
2883,213835.904234649
2884,212673.88064403
2885,135365.866752968
2886,205792.762195441
2887,172150.523106219
2888,205046.321182452
2889,129751.651923903
2890,173155.457202597
2891,172150.523106219
2892,178066.947906635
2893,208314.235234986
